id,named,lat,lng,own,dated
,중흥2동238,35.1723878,126.9085155,광주광역시 북구청,2020-06-30
,중흥2동239,35.1721771,126.9084407,광주광역시 북구청,2020-06-30
,중흥2동240,35.171822,126.908291,광주광역시 북구청,2020-06-30
,중흥2동241,35.171588,126.908349,광주광역시 북구청,2020-06-30
,중흥2동242,35.171362,126.908275,광주광역시 북구청,2020-06-30
,중흥2동243,35.171046,126.908202,광주광역시 북구청,2020-06-30
,중흥2동244,35.170403,126.907915,광주광역시 북구청,2020-06-30
,중흥2동245,35.170186,126.9080428,광주광역시 북구청,2020-06-30
,중흥2동246,35.170005,126.907733,광주광역시 북구청,2020-06-30
,중흥2동247,35.169779,126.9077475,광주광역시 북구청,2020-06-30
,중흥2동248,35.169535,126.907575,광주광역시 북구청,2020-06-30
,중흥2동249,35.168865,126.9074242,광주광역시 북구청,2020-06-30
,중흥2동250,35.168603,126.907236,광주광역시 북구청,2020-06-30
,중흥2동251,35.168151,126.907023,광주광역시 북구청,2020-06-30
,중흥2동252,35.166876,126.912638,광주광역시 북구청,2020-06-30
,중흥2동253,35.166963,126.912329,광주광역시 북구청,2020-06-30
,중흥2동254,35.167051,126.912021,광주광역시 북구청,2020-06-30
,중흥2동255,35.1676896,126.909193,광주광역시 북구청,2020-06-30
,중흥2동256,35.167669,126.908632,광주광역시 북구청,2020-06-30
,중흥2동257,35.168165,126.907681,광주광역시 북구청,2020-06-30
,중흥2동258,35.168104,126.907825,광주광역시 북구청,2020-06-30
,중흥2동259,35.170674,126.908032,광주광역시 북구청,2020-06-30
,중흥2동260,35.1710822,126.906435,광주광역시 북구청,2020-06-30
,중흥2동261,35.172259,126.908845,광주광역시 북구청,2020-06-30
,중흥2동262,35.172303,126.909701,광주광역시 북구청,2020-06-30
,중흥2동263,35.172513,126.909983,광주광역시 북구청,2020-06-30
,중흥2동264,35.169346,126.908686,광주광역시 북구청,2020-06-30
,중흥2동265,35.168635,126.911736,광주광역시 북구청,2020-06-30
,중흥2동266,35.168748,126.910275,광주광역시 북구청,2020-06-30
,중흥2동266-1,35.172257,126.9068673,광주광역시 북구청,2020-06-30
,중흥2동267,35.171027,126.913176,광주광역시 북구청,2020-06-30
,중흥2동267-1,35.1682545,126.9089421,광주광역시 북구청,2020-06-30
,중흥2동271,35.168096,126.9138133,광주광역시 북구청,2020-06-30
,중흥2동272,35.1679108,126.9137323,광주광역시 북구청,2020-06-30
,중흥2동273,35.1676054,126.9136082,광주광역시 북구청,2020-06-30
,중흥2동274,35.1673514,126.913458,광주광역시 북구청,2020-06-30
,중흥2동275,35.1682132,126.9124915,광주광역시 북구청,2020-06-30
,중흥2동276,35.1716517,126.9057241,광주광역시 북구청,2020-06-30
,중흥2동277,35.1672905,126.9109531,광주광역시 북구청,2020-06-30
,중흥2동278,35.1671954,126.911247,광주광역시 북구청,2020-06-30
,중흥2동279,35.1673614,126.9107606,광주광역시 북구청,2020-06-30
,중흥2동280,35.1668114,126.9129463,광주광역시 북구청,2020-06-30
,중흥2동281,35.1724147,126.9059272,광주광역시 북구청,2020-06-30
,중흥3동001,35.1754412,126.9186443,광주광역시 북구청,2020-06-30
,중흥3동002,35.175059,126.918556,광주광역시 북구청,2020-06-30
,중흥3동003,35.174639,126.9183403,광주광역시 북구청,2020-06-30
,중흥3동004,35.1744419,126.9180419,광주광역시 북구청,2020-06-30
,중흥3동005,35.173478,126.918072,광주광역시 북구청,2020-06-30
,중흥3동006,35.1733003,126.9178579,광주광역시 북구청,2020-06-30
,중흥3동007,35.1730694,126.918034,광주광역시 북구청,2020-06-30
,중흥3동008,35.1731016,126.9174123,광주광역시 북구청,2020-06-30
,중흥3동009,35.173145,126.917132,광주광역시 북구청,2020-06-30
,중흥3동010,35.1735044,126.9167857,광주광역시 북구청,2020-06-30
,중흥3동011,35.173489,126.917292,광주광역시 북구청,2020-06-30
,중흥3동012,35.173455,126.917534,광주광역시 북구청,2020-06-30
,중흥3동013,35.1738907,126.9174199,광주광역시 북구청,2020-06-30
,중흥3동014,35.1739698,126.9170053,광주광역시 북구청,2020-06-30
,중흥3동015,35.1743898,126.9171582,광주광역시 북구청,2020-06-30
,중흥3동016,35.1742931,126.9176641,광주광역시 북구청,2020-06-30
,중흥3동017,35.1742218,126.9178381,광주광역시 북구청,2020-06-30
,중흥3동018,35.1739233,126.9176503,광주광역시 북구청,2020-06-30
,중흥3동019,35.1744271,126.9173996,광주광역시 북구청,2020-06-30
,중흥3동020,35.1748745,126.9170702,광주광역시 북구청,2020-06-30
,중흥3동021,35.1748239,126.9174077,광주광역시 북구청,2020-06-30
,중흥3동022,35.1747516,126.9177597,광주광역시 북구청,2020-06-30
,중흥3동023,35.1746851,126.9180017,광주광역시 북구청,2020-06-30
,중흥3동024,35.1750166,126.9181147,광주광역시 북구청,2020-06-30
,중흥3동025,35.1751849,126.9178587,광주광역시 북구청,2020-06-30
,중흥3동026,35.1752634,126.9173112,광주광역시 북구청,2020-06-30
,중흥3동027,35.175711,126.9171851,광주광역시 북구청,2020-06-30
,중흥3동028,35.1756743,126.9174401,광주광역시 북구청,2020-06-30
,중흥3동029,35.1755338,126.9182208,광주광역시 북구청,2020-06-30
,중흥3동030,35.1752992,126.9181841,광주광역시 북구청,2020-06-30
,중흥3동031,35.1753403,126.9169922,광주광역시 북구청,2020-06-30
,중흥3동032,35.1750021,126.9164104,광주광역시 북구청,2020-06-30
,중흥3동033,35.1748798,126.9168582,광주광역시 북구청,2020-06-30
,중흥3동034,35.1744582,126.9167514,광주광역시 북구청,2020-06-30
,중흥3동035,35.1746397,126.9156849,광주광역시 북구청,2020-06-30
,중흥3동036,35.1744482,126.9156182,광주광역시 북구청,2020-06-30
,중흥3동037,35.1741982,126.9166852,광주광역시 북구청,2020-06-30
,중흥3동038,35.1743336,126.9167227,광주광역시 북구청,2020-06-30
,중흥3동039,35.1745524,126.916284,광주광역시 북구청,2020-06-30
,중흥3동040,35.1738551,126.916591,광주광역시 북구청,2020-06-30
,중흥3동041,35.1740517,126.9165896,광주광역시 북구청,2020-06-30
,중흥3동042,35.1741278,126.9161168,광주광역시 북구청,2020-06-30
,중흥3동043,35.174176,126.9158145,광주광역시 북구청,2020-06-30
,중흥3동044,35.1742109,126.9155704,광주광역시 북구청,2020-06-30
,중흥3동045,35.1738478,126.9154599,광주광역시 북구청,2020-06-30
,중흥3동046,35.1737573,126.9159493,광주광역시 북구청,2020-06-30
,중흥3동047,35.173622,126.916072,광주광역시 북구청,2020-06-30
,중흥3동048(스마트),35.1735819,126.9164096,광주광역시 북구청,2020-06-30
,중흥3동049,35.173181,126.916177,광주광역시 북구청,2020-06-30
,중흥3동050,35.173412,126.915768,광주광역시 북구청,2020-06-30
,중흥3동051,35.1738077,126.9151802,광주광역시 북구청,2020-06-30
,중흥3동052,35.1738425,126.9149219,광주광역시 북구청,2020-06-30
,중흥3동053,35.1739172,126.9145095,광주광역시 북구청,2020-06-30
,중흥3동054,35.1742992,126.9151909,광주광역시 북구청,2020-06-30
,중흥3동055,35.1743341,126.9149568,광주광역시 북구청,2020-06-30
,중흥3동056,35.174416,126.9145367,광주광역시 북구청,2020-06-30
,중흥3동057,35.1740693,126.9142723,광주광역시 북구청,2020-06-30
,중흥3동059,35.173842,126.9133163,광주광역시 북구청,2020-06-30
,중흥3동060,35.1740372,126.9132216,광주광역시 북구청,2020-06-30
,중흥3동061,35.1741798,126.9137971,광주광역시 북구청,2020-06-30
,중흥3동062,35.1745272,126.913866,광주광역시 북구청,2020-06-30
,중흥3동063,35.1743457,126.9139936,광주광역시 북구청,2020-06-30
,중흥3동064,35.1745189,126.9143822,광주광역시 북구청,2020-06-30
,중흥3동065,35.1748327,126.9145743,광주광역시 북구청,2020-06-30
,중흥3동066,35.1747608,126.9149867,광주광역시 북구청,2020-06-30
,중흥3동067,35.1747188,126.9152505,광주광역시 북구청,2020-06-30
,중흥3동068,35.1750735,126.9158849,광주광역시 북구청,2020-06-30
,중흥3동069,35.175703,126.915946,광주광역시 북구청,2020-06-30
,중흥3동070(스마트),35.175682,126.916627,광주광역시 북구청,2020-06-30
,중흥3동072,35.1751256,126.9154618,광주광역시 북구청,2020-06-30
,중흥3동073,35.1752972,126.9155209,광주광역시 북구청,2020-06-30
,중흥3동074,35.1755141,126.9156182,광주광역시 북구청,2020-06-30
,중흥3동075,35.175697,126.915298,광주광역시 북구청,2020-06-30
,중흥3동076,35.175665,126.9147672,광주광역시 북구청,2020-06-30
,중흥3동077,35.1752314,126.9149701,광주광역시 북구청,2020-06-30
,중흥3동078,35.1754194,126.9146799,광주광역시 북구청,2020-06-30
,중흥3동079,35.1756352,126.9145576,광주광역시 북구청,2020-06-30
,중흥3동080,35.1728155,126.914177,광주광역시 북구청,2020-06-30
,중흥3동081,35.172633,126.914373,광주광역시 북구청,2020-06-30
,중흥3동082,35.1730933,126.9147493,광주광역시 북구청,2020-06-30
,중흥3동083,35.172823,126.915457,광주광역시 북구청,2020-06-30
,중흥3동084,35.1728625,126.915128,광주광역시 북구청,2020-06-30
,중흥3동085,35.172814,126.9147953,광주광역시 북구청,2020-06-30
,중흥3동086,35.1727041,126.9148202,광주광역시 북구청,2020-06-30
,중흥3동087,35.1725527,126.9148356,광주광역시 북구청,2020-06-30
,중흥3동088,35.1720886,126.9149015,광주광역시 북구청,2020-06-30
,중흥3동089,35.1719202,126.9149389,광주광역시 북구청,2020-06-30
,중흥3동090,35.1718324,126.9150658,광주광역시 북구청,2020-06-30
,중흥3동091,35.1711484,126.914771,광주광역시 북구청,2020-06-30
,중흥3동092,35.171356,126.9144433,광주광역시 북구청,2020-06-30
,중흥3동093,35.1718125,126.9146761,광주광역시 북구청,2020-06-30
,중흥3동094,35.1714579,126.9150026,광주광역시 북구청,2020-06-30
,중흥3동095,35.171277,126.914951,광주광역시 북구청,2020-06-30
,중흥3동096,35.172035,126.916027,광주광역시 북구청,2020-06-30
,중흥3동097,35.172246,126.916431,광주광역시 북구청,2020-06-30
,중흥3동098,35.172926,126.916861,광주광역시 북구청,2020-06-30
,중흥3동099,35.172232,126.916871,광주광역시 북구청,2020-06-30
,중흥3동101,35.1724832,126.9172542,광주광역시 북구청,2020-06-30
,중흥3동102,35.1725806,126.9168856,광주광역시 북구청,2020-06-30
,중흥3동103,35.1726599,126.9165007,광주광역시 북구청,2020-06-30
,중흥3동104,35.1727126,126.9161983,광주광역시 북구청,2020-06-30
,중흥3동105,35.172396,126.916023,광주광역시 북구청,2020-06-30
,중흥3동106,35.172078,126.915796,광주광역시 북구청,2020-06-30
,중흥3동108,35.171105,126.9165807,광주광역시 북구청,2020-06-30
,중흥3동109,35.171245,126.916378,광주광역시 북구청,2020-06-30
,중흥3동110,35.1713659,126.9168669,광주광역시 북구청,2020-06-30
,중흥3동111,35.170961,126.916744,광주광역시 북구청,2020-06-30
,중흥3동112,35.170666,126.917099,광주광역시 북구청,2020-06-30
,중흥3동113,35.170832,126.9174011,광주광역시 북구청,2020-06-30
,중흥3동114,35.171074,126.917368,광주광역시 북구청,2020-06-30
,중흥3동115,35.171309,126.917453,광주광역시 북구청,2020-06-30
,중흥3동116,35.171414,126.917144,광주광역시 북구청,2020-06-30
,중흥3동117,35.171303,126.917782,광주광역시 북구청,2020-06-30
,중흥3동118,35.1708841,126.9175566,광주광역시 북구청,2020-06-30
,중흥3동119,35.170313,126.916939,광주광역시 북구청,2020-06-30
,중흥3동120,35.170327,126.916522,광주광역시 북구청,2020-06-30
,중흥3동121,35.169568,126.916356,광주광역시 북구청,2020-06-30
,중흥3동122,35.169802,126.916309,광주광역시 북구청,2020-06-30
,중흥3동123,35.170108,126.9162616,광주광역시 북구청,2020-06-30
,중흥3동124,35.170233,126.916128,광주광역시 북구청,2020-06-30
,중흥3동125,35.170357,126.915797,광주광역시 북구청,2020-06-30
,중흥3동126,35.170351,126.916148,광주광역시 북구청,2020-06-30
,중흥3동127,35.170424,126.916235,광주광역시 북구청,2020-06-30
,중흥3동128,35.1706739,126.915947,광주광역시 북구청,2020-06-30
,중흥3동129,35.170491,126.915729,광주광역시 북구청,2020-06-30
,중흥3동130,35.1706745,126.915573,광주광역시 북구청,2020-06-30
,중흥3동131,35.170694,126.915211,광주광역시 북구청,2020-06-30
,중흥3동132,35.1705575,126.9152748,광주광역시 북구청,2020-06-30
,중흥3동133,35.1703424,126.9155289,광주광역시 북구청,2020-06-30
,중흥3동134,35.1702596,126.9152001,광주광역시 북구청,2020-06-30
,중흥3동135,35.169992,126.915385,광주광역시 북구청,2020-06-30
,중흥3동136,35.170097,126.915021,광주광역시 북구청,2020-06-30
,중흥3동137,35.170249,126.914876,광주광역시 북구청,2020-06-30
,중흥3동138,35.170097,126.915998,광주광역시 북구청,2020-06-30
,중흥3동139,35.170461,126.917431,광주광역시 북구청,2020-06-30
,중흥3동140,35.170815,126.917679,광주광역시 북구청,2020-06-30
,중흥3동141,35.1710514,126.9176543,광주광역시 북구청,2020-06-30
,중흥3동142,35.170554,126.917694,광주광역시 북구청,2020-06-30
,중흥3동143,35.171091,126.918334,광주광역시 북구청,2020-06-30
,중흥3동144,35.170975,126.918456,광주광역시 북구청,2020-06-30
,중흥3동145,35.171257,126.918672,광주광역시 북구청,2020-06-30
,중흥3동146,35.170972,126.9190636,광주광역시 북구청,2020-06-30
,중흥3동147,35.170842,126.918733,광주광역시 북구청,2020-06-30
,중흥3동148,35.167262,126.914488,광주광역시 북구청,2020-06-30
,중흥3동149,35.170845,126.919018,광주광역시 북구청,2020-06-30
,중흥3동150,35.170875,126.919325,광주광역시 북구청,2020-06-30
,중흥3동151,35.1710494,126.9194827,광주광역시 북구청,2020-06-30
,중흥3동152,35.167901,126.914403,광주광역시 북구청,2020-06-30
,중흥3동153,35.168472,126.914746,광주광역시 북구청,2020-06-30
,중흥3동156,35.172158,126.9190004,광주광역시 북구청,2020-06-30
,중흥3동157,35.1720287,126.9193165,광주광역시 북구청,2020-06-30
,중흥3동158,35.1722626,126.9186373,광주광역시 북구청,2020-06-30
,중흥3동159,35.172334,126.918186,광주광역시 북구청,2020-06-30
,중흥3동160,35.1722215,126.9194744,광주광역시 북구청,2020-06-30
,중흥3동161,35.172016,126.9199755,광주광역시 북구청,2020-06-30
,중흥3동163,35.167523,126.914419,광주광역시 북구청,2020-06-30
,중흥3동164,35.169084,126.916648,광주광역시 북구청,2020-06-30
,중흥3동165,35.168888,126.916837,광주광역시 북구청,2020-06-30
,중흥3동166,35.169239,126.915446,광주광역시 북구청,2020-06-30
,중흥3동167,35.169041,126.916885,광주광역시 북구청,2020-06-30
,중흥3동168(스마트),35.1692464,126.9167557,광주광역시 북구청,2020-06-30
,중흥3동169,35.168794,126.916498,광주광역시 북구청,2020-06-30
,중흥3동170,35.168477,126.916338,광주광역시 북구청,2020-06-30
,중흥3동171,35.173792,126.918167,광주광역시 북구청,2020-06-30
,중흥3동172,35.168182,126.916507,광주광역시 북구청,2020-06-30
,중흥3동173,35.168365,126.916888,광주광역시 북구청,2020-06-30
,중흥3동174,35.168333,126.917372,광주광역시 북구청,2020-06-30
,중흥3동175,35.168897,126.915882,광주광역시 북구청,2020-06-30
,중흥3동176,35.169001,126.916408,광주광역시 북구청,2020-06-30
,중흥3동177,35.169218,126.9164632,광주광역시 북구청,2020-06-30
,중흥3동178,35.169289,126.9163725,광주광역시 북구청,2020-06-30
,중흥3동179,35.1694149,126.916168,광주광역시 북구청,2020-06-30
,중흥3동180,35.169359,126.916085,광주광역시 북구청,2020-06-30
,중흥3동181,35.1694949,126.915644,광주광역시 북구청,2020-06-30
,중흥3동182,35.169561,126.915533,광주광역시 북구청,2020-06-30
,중흥3동183,35.169453,126.915568,광주광역시 북구청,2020-06-30
,중흥3동184,35.1692263,126.9153942,광주광역시 북구청,2020-06-30
,중흥3동185,35.168696,126.915622,광주광역시 북구청,2020-06-30
,중흥3동186,35.1685165,126.915553,광주광역시 북구청,2020-06-30
,중흥3동187,35.1684722,126.9157158,광주광역시 북구청,2020-06-30
,중흥3동188,35.1684129,126.9159414,광주광역시 북구청,2020-06-30
,중흥3동189,35.168202,126.915782,광주광역시 북구청,2020-06-30
,중흥3동190,35.168154,126.915431,광주광역시 북구청,2020-06-30
,중흥3동191,35.1680958,126.9152628,광주광역시 북구청,2020-06-30
,중흥3동192,35.1680634,126.915697,광주광역시 북구청,2020-06-30
,중흥3동193,35.168183,126.914684,광주광역시 북구청,2020-06-30
,중흥3동194,35.1686051,126.914635,광주광역시 북구청,2020-06-30
,중흥3동195,35.168406,126.914429,광주광역시 북구청,2020-06-30
,중흥3동196,35.1687784,126.9146946,광주광역시 북구청,2020-06-30
,중흥3동197,35.1688601,126.9148093,광주광역시 북구청,2020-06-30
,중흥3동198,35.1690162,126.914847,광주광역시 북구청,2020-06-30
,중흥3동199,35.168987,126.914882,광주광역시 북구청,2020-06-30
,중흥3동200,35.169249,126.914901,광주광역시 북구청,2020-06-30
,중흥3동201,35.168839,126.914379,광주광역시 북구청,2020-06-30
,중흥3동202,35.168655,126.915073,광주광역시 북구청,2020-06-30
,중흥3동203,35.168576,126.915305,광주광역시 북구청,2020-06-30
,중흥3동204,35.167807,126.913943,광주광역시 북구청,2020-06-30
,중흥3동205,35.167746,126.914174,광주광역시 북구청,2020-06-30
,중흥3동206,35.167649,126.9144357,광주광역시 북구청,2020-06-30
,중흥3동207,35.167716,126.914866,광주광역시 북구청,2020-06-30
,중흥3동208,35.167466,126.915133,광주광역시 북구청,2020-06-30
,중흥3동209,35.167231,126.915037,광주광역시 북구청,2020-06-30
,중흥3동210,35.167261,126.915355,광주광역시 북구청,2020-06-30
,중흥3동211,35.167422,126.915287,광주광역시 북구청,2020-06-30
,중흥3동212,35.167712,126.915437,광주광역시 북구청,2020-06-30
,중흥3동213,35.167237,126.9138744,광주광역시 북구청,2020-06-30
,중흥3동214,35.1671602,126.9142153,광주광역시 북구청,2020-06-30
,중흥3동215,35.1670963,126.9146111,광주광역시 북구청,2020-06-30
,중흥3동216,35.1670413,126.9147982,광주광역시 북구청,2020-06-30
,중흥3동217,35.1669677,126.9150568,광주광역시 북구청,2020-06-30
,중흥3동218,35.1667772,126.9151811,광주광역시 북구청,2020-06-30
,중흥3동219,35.1665979,126.9150287,광주광역시 북구청,2020-06-30
,중흥3동220,35.1663704,126.9155299,광주광역시 북구청,2020-06-30
,중흥3동221,35.1666188,126.9156325,광주광역시 북구청,2020-06-30
,중흥3동222,35.167054,126.915457,광주광역시 북구청,2020-06-30
,중흥3동223,35.1662619,126.9154868,광주광역시 북구청,2020-06-30
,중흥3동224,35.1663186,126.9150801,광주광역시 북구청,2020-06-30
,중흥3동226,35.1665182,126.9144033,광주광역시 북구청,2020-06-30
,중흥3동227,35.1666463,126.9138534,광주광역시 북구청,2020-06-30
,중흥3동228,35.1669878,126.9136258,광주광역시 북구청,2020-06-30
,중흥3동229,35.1668993,126.9139614,광주광역시 북구청,2020-06-30
,중흥3동230,35.166762,126.914462,광주광역시 북구청,2020-06-30
,중흥3동231,35.1666863,126.9146602,광주광역시 북구청,2020-06-30
,중흥3동232,35.170485,126.917091,광주광역시 북구청,2020-06-30
,중흥3동233,35.170573,126.916815,광주광역시 북구청,2020-06-30
,중흥3동234,35.170885,126.916482,광주광역시 북구청,2020-06-30
,중흥3동235,35.170739,126.916264,광주광역시 북구청,2020-06-30
,중흥3동236,35.170969,126.915712,광주광역시 북구청,2020-06-30
,중흥3동237,35.171065,126.915436,광주광역시 북구청,2020-06-30
,중흥3동238,35.168014,126.916893,광주광역시 북구청,2020-06-30
,중흥3동239,35.168294,126.917021,광주광역시 북구청,2020-06-30
,중흥3동240,35.1686568,126.917203,광주광역시 북구청,2020-06-30
,중흥3동241,35.1736338,126.916519,광주광역시 북구청,2020-06-30
,중흥3동242,35.1735382,126.9153908,광주광역시 북구청,2020-06-30
,중흥3동243,35.1732055,126.9168812,광주광역시 북구청,2020-06-30
,중흥3동244,35.171352,126.9161881,광주광역시 북구청,2020-06-30
,중흥3동246,35.169931,126.915572,광주광역시 북구청,2020-06-30
,중흥3동247,35.169328,126.915701,광주광역시 북구청,2020-06-30
,중흥3동248,35.169016,126.916056,광주광역시 북구청,2020-06-30
,중흥3동249,35.169096,126.9159883,광주광역시 북구청,2020-06-30
,중흥3동250,35.168735,126.916872,광주광역시 북구청,2020-06-30
,중흥3동251,35.171224,126.918102,광주광역시 북구청,2020-06-30
,중흥3동252,35.1708231,126.915704,광주광역시 북구청,2020-06-30
,중흥3동253,35.171267,126.915829,광주광역시 북구청,2020-06-30
,중흥3동254,35.172228,126.915366,광주광역시 북구청,2020-06-30
,중흥3동255,35.172002,126.915391,광주광역시 북구청,2020-06-30
,중흥3동258,35.175919,126.914878,광주광역시 북구청,2020-06-30
,중흥3동259,35.173439,126.914724,광주광역시 북구청,2020-06-30
,중흥3동260,35.166619,126.914145,광주광역시 북구청,2020-06-30
,중흥3동261,35.1659845,126.9153658,광주광역시 북구청,2020-06-30
,중흥3동262,35.1744014,126.9152638,광주광역시 북구청,2020-06-30
,중흥3동263,35.1745386,126.9152793,광주광역시 북구청,2020-06-30
,중흥3동264,35.175142,126.916755,광주광역시 북구청,2020-06-30
,중흥3동265,35.1722442,126.9144337,광주광역시 북구청,2020-06-30
,중흥3동266,35.175484,126.915325,광주광역시 북구청,2020-06-30
,중흥3동267,35.1715436,126.915002,광주광역시 북구청,2020-06-30
,중흥3동268,35.171971,126.915152,광주광역시 북구청,2020-06-30
,중흥3동269,35.1727522,126.9159949,광주광역시 북구청,2020-06-30
,중흥3동270,35.171446,126.917671,광주광역시 북구청,2020-06-30
,중흥3동277,35.1671272,126.9135512,광주광역시 북구청,2020-06-30
,중흥3동278,35.1667659,126.9134111,광주광역시 북구청,2020-06-30
,중흥3동279,35.166635,126.9133758,광주광역시 북구청,2020-06-30
,중흥3동280,35.1664858,126.9133055,광주광역시 북구청,2020-06-30
,중흥3동281,35.1723464,126.9178811,광주광역시 북구청,2020-06-30
,중흥3동282,35.1723208,126.9172279,광주광역시 북구청,2020-06-30
,지야동001,35.229331,126.892494,광주광역시 북구청,2020-06-30
,지야동002,35.229107,126.8928297,광주광역시 북구청,2020-06-30
,지야동003,35.229166,126.8932197,광주광역시 북구청,2020-06-30
,지야동004,35.228702,126.892788,광주광역시 북구청,2020-06-30
,지야동005,35.228423,126.892814,광주광역시 북구청,2020-06-30
,지야동006,35.228234,126.8927088,광주광역시 북구청,2020-06-30
,지야동007,35.228348,126.892452,광주광역시 북구청,2020-06-30
,지야동008,35.228895,126.892126,광주광역시 북구청,2020-06-30
,지야동009,35.229059,126.892377,광주광역시 북구청,2020-06-30
,지야동010,35.2291205,126.891915,광주광역시 북구청,2020-06-30
,지야동011,35.2294639,126.8929674,광주광역시 북구청,2020-06-30
,지야동012,35.229438,126.893371,광주광역시 북구청,2020-06-30
,지야동013,35.229397,126.893789,광주광역시 북구청,2020-06-30
,지야동014,35.2297241,126.8927072,광주광역시 북구청,2020-06-30
,지야동015,35.229482,126.8920826,광주광역시 북구청,2020-06-30
,지야동016,35.2294082,126.8917425,광주광역시 북구청,2020-06-30
,지야동017,35.229436,126.891185,광주광역시 북구청,2020-06-30
,지야동018,35.22968288,126.890185,광주광역시 북구청,2020-06-30
,지야동019,35.2294064,126.889683,광주광역시 북구청,2020-06-30
,지야동020,35.229177,126.888525,광주광역시 북구청,2020-06-30
,지야동021,35.230414,126.893699,광주광역시 북구청,2020-06-30
,지야동022,35.230926,126.894506,광주광역시 북구청,2020-06-30
,지야동023,35.2311124,126.8948068,광주광역시 북구청,2020-06-30
,지야동024,35.231573,126.8955045,광주광역시 북구청,2020-06-30
,지야동025,35.2319093,126.8960427,광주광역시 북구청,2020-06-30
,지야동026,35.2302045,126.892319,광주광역시 북구청,2020-06-30
,지야동027,35.2305904,126.8919479,광주광역시 북구청,2020-06-30
,지야동028,35.2309583,126.8915935,광주광역시 북구청,2020-06-30
,지야동029,35.2312679,126.891289,광주광역시 북구청,2020-06-30
,지야동030,35.2315864,126.8909844,광주광역시 북구청,2020-06-30
,지야동031,35.232685,126.883803,광주광역시 북구청,2020-06-30
,지야동032,35.2328226,126.8834857,광주광역시 북구청,2020-06-30
,지야동033,35.233081,126.883709,광주광역시 북구청,2020-06-30
,지야동034,35.232898,126.884338,광주광역시 북구청,2020-06-30
,지야동035,35.232658,126.884759,광주광역시 북구청,2020-06-30
,지야동036,35.233337,126.883069,광주광역시 북구청,2020-06-30
,지야동037,35.228494,126.884838,광주광역시 북구청,2020-06-30
,지야동038,35.228041,126.884591,광주광역시 북구청,2020-06-30
,지야동039,35.229219,126.885267,광주광역시 북구청,2020-06-30
,지야동040,35.229853,126.885566,광주광역시 북구청,2020-06-30
,지야동041,35.229473,126.885395,광주광역시 북구청,2020-06-30
,지야동042,35.229832,126.885248,광주광역시 북구청,2020-06-30
,지야동043,35.230029,126.885036,광주광역시 북구청,2020-06-30
,지야동044,35.230252,126.884825,광주광역시 북구청,2020-06-30
,지야동045,35.230654,126.884413,광주광역시 북구청,2020-06-30
,지야동046,35.230898,126.8847432,광주광역시 북구청,2020-06-30
,지야동047,35.230949,126.8844145,광주광역시 북구청,2020-06-30
,지야동048,35.231113,126.884406,광주광역시 북구청,2020-06-30
,지야동049,35.231279,126.884767,광주광역시 북구청,2020-06-30
,지야동050,35.231316,126.883887,광주광역시 북구청,2020-06-30
,지야동051,35.2315716,126.8844787,광주광역시 북구청,2020-06-30
,지야동052,35.231872,126.883605,광주광역시 북구청,2020-06-30
,지야동053,35.232129,126.884096,광주광역시 북구청,2020-06-30
,지야동054,35.232143,126.884623,광주광역시 북구청,2020-06-30
,지야동055,35.2323343,126.883479,광주광역시 북구청,2020-06-30
,지야동056,35.231955,126.890712,광주광역시 북구청,2020-06-30
,지야동057,35.2323447,126.8902479,광주광역시 북구청,2020-06-30
,지야동058,35.232946,126.889622,광주광역시 북구청,2020-06-30
,지야동059,35.2333429,126.889265,광주광역시 북구청,2020-06-30
,지야동060,35.231704,126.886881,광주광역시 북구청,2020-06-30
,지야동061,35.231753,126.886287,광주광역시 북구청,2020-06-30
,지야동062,35.231837,126.885704,광주광역시 북구청,2020-06-30
,지야동063,35.232214,126.885446,광주광역시 북구청,2020-06-30
,지야동064,35.232352,126.885818,광주광역시 북구청,2020-06-30
,지야동065,35.231599,126.8852074,광주광역시 북구청,2020-06-30
,지야동066,35.231523,126.884884,광주광역시 북구청,2020-06-30
,지야동067,35.233168,126.883335,광주광역시 북구청,2020-06-30
,지야동068,35.2287021,126.8849488,광주광역시 북구청,2020-06-30
,지야동069,35.2306454,126.886222,광주광역시 북구청,2020-06-30
,지야동070,35.2309549,126.8864505,광주광역시 북구청,2020-06-30
,지야동071,35.2307191,126.8870655,광주광역시 북구청,2020-06-30
,지야동072,35.2304747,126.8877761,광주광역시 북구청,2020-06-30
,지야동073,35.2302249,126.8883132,광주광역시 북구청,2020-06-30
,지야동074,35.2300032,126.8890456,광주광역시 북구청,2020-06-30
,지야동075,35.2288115,126.8887579,광주광역시 북구청,2020-06-30
,지야동076,35.2324976,126.8878543,광주광역시 북구청,2020-06-30
,지야동077,35.2327812,126.8883138,광주광역시 북구청,2020-06-30
,지야동078,35.2337218,126.8897596,광주광역시 북구청,2020-06-30
,지야동079,35.2325424,126.8838834,광주광역시 북구청,2020-06-30
,청풍동001,35.177672,126.959669,광주광역시 북구청,2020-06-30
,청풍동002,35.177329,126.959553,광주광역시 북구청,2020-06-30
,청풍동003,35.176948,126.959272,광주광역시 북구청,2020-06-30
,청풍동004,35.176663,126.959588,광주광역시 북구청,2020-06-30
,청풍동005,35.176814,126.959427,광주광역시 북구청,2020-06-30
,청풍동006,35.176283,126.959456,광주광역시 북구청,2020-06-30
